order_id,date
9636,2016-06-11
9689,2016-06-11
9685,2016-06-11
9652,2016-06-11
9688,2016-06-11
18199,2016-06-11
9669,2016-06-11
9631,2016-06-11
18161,2016-06-11
18159,2016-06-11
9675,2016-06-11
9651,2016-06-11
18180,2016-06-11
9625,2016-06-11
9630,2016-06-11
9676,2016-06-11
18176,2016-06-11
9624,2016-06-11
9639,2016-06-11
9634,2016-06-11
18146,2016-06-11
9678,2016-06-11
9629,2016-06-11
9668,2016-06-11
9628,2016-06-11
18201,2016-06-11
9635,2016-06-11
9633,2016-06-11
9695,2016-06-11
9627,2016-06-11
18195,2016-06-11
9703,2016-06-12
9723,2016-06-12
9699,2016-06-12
9739,2016-06-12
9791,2016-06-12
9728,2016-06-12
9763,2016-06-12
9742,2016-06-12
9730,2016-06-12
9727,2016-06-12
9759,2016-06-12
9719,2016-06-12
9741,2016-06-12
9746,2016-06-12
9734,2016-06-12
9751,2016-06-12
9745,2016-06-12
20006,2016-06-12
9704,2016-06-12
20008,2016-06-12
9732,2016-06-12
9714,2016-06-12
9698,2016-06-12
9721,2016-06-12
9726,2016-06-12
20020,2016-06-12
9708,2016-06-12
9709,2016-06-12
9737,2016-06-12
9735,2016-06-12
9767,2016-06-12
9781,2016-06-12
20007,2016-06-12
9786,2016-06-12
9769,2016-06-12
9729,2016-06-12
20028,2016-06-12
9693,2016-06-12
9725,2016-06-12
9740,2016-06-12
9710,2016-06-12
9706,2016-06-12
20011,2016-06-12
9696,2016-06-12
9711,2016-06-12
9715,2016-06-12
9692,2016-06-12
9747,2016-06-12
9712,2016-06-12
9724,2016-06-12
9716,2016-06-12
20005,2016-06-12
9702,2016-06-12
9694,2016-06-12
9813,2016-06-13
9756,2016-06-13
9796,2016-06-13
9783,2016-06-13
9795,2016-06-13
9793,2016-06-13
9766,2016-06-13
9799,2016-06-13
9782,2016-06-13
9800,2016-06-13
9770,2016-06-13
9775,2016-06-13
9771,2016-06-13
9798,2016-06-13
9788,2016-06-13
9761,2016-06-13
9776,2016-06-13
9760,2016-06-13
9816,2016-06-13
9752,2016-06-13
9773,2016-06-13
9836,2016-06-13
9774,2016-06-13
9762,2016-06-13
9814,2016-06-13
9801,2016-06-13
9784,2016-06-13
9765,2016-06-13
9785,2016-06-13
9805,2016-06-13
9807,2016-06-13
9758,2016-06-13
9780,2016-06-13
9754,2016-06-13
9804,2016-06-13
9757,2016-06-13
9790,2016-06-13
9789,2016-06-13
9794,2016-06-13
9777,2016-06-13
9860,2016-06-13
9803,2016-06-13
9812,2016-06-13
9815,2016-06-13
9778,2016-06-13
9779,2016-06-13
9829,2016-06-13
9755,2016-06-13
9848,2016-06-13
9772,2016-06-13
9792,2016-06-13
9809,2016-06-13
9753,2016-06-13
9787,2016-06-13
9764,2016-06-13
9849,2016-06-14
9838,2016-06-14
9868,2016-06-14
9888,2016-06-14
9823,2016-06-14
9817,2016-06-14
9827,2016-06-14
9839,2016-06-14
9850,2016-06-14
9856,2016-06-14
9859,2016-06-14
9844,2016-06-14
9843,2016-06-14
9833,2016-06-14
9841,2016-06-14
9855,2016-06-14
9842,2016-06-14
9831,2016-06-14
9912,2016-06-14
9846,2016-06-14
9824,2016-06-14
9853,2016-06-14
9863,2016-06-14
9821,2016-06-14
9832,2016-06-14
9919,2016-06-14
9913,2016-06-14
9881,2016-06-14
9901,2016-06-14
9830,2016-06-14
9852,2016-06-14
9862,2016-06-14
9857,2016-06-14
9854,2016-06-14
9906,2016-06-14
9822,2016-06-14
9847,2016-06-14
9845,2016-06-14
9819,2016-06-14
9837,2016-06-14
9851,2016-06-14
9925,2016-06-14
9861,2016-06-14
9834,2016-06-14
9818,2016-06-14
9826,2016-06-14
9840,2016-06-14
9825,2016-06-14
9924,2016-06-15
9875,2016-06-15
9885,2016-06-15
9922,2016-06-15
9865,2016-06-15
9935,2016-06-15
9914,2016-06-15
9870,2016-06-15
9920,2016-06-15
9882,2016-06-15
9887,2016-06-15
9877,2016-06-15
9933,2016-06-15
9915,2016-06-15
9927,2016-06-15
9867,2016-06-15
9864,2016-06-15
9931,2016-06-15
9918,2016-06-15
9936,2016-06-15
9883,2016-06-15
9866,2016-06-15
9908,2016-06-15
9946,2016-06-15
9895,2016-06-15
9905,2016-06-15
9899,2016-06-15
9889,2016-06-15
9898,2016-06-15
9909,2016-06-15
9921,2016-06-15
9873,2016-06-15
9904,2016-06-15
9929,2016-06-15
9880,2016-06-15
9876,2016-06-15
9900,2016-06-15
9894,2016-06-15
9891,2016-06-15
9874,2016-06-15
9954,2016-06-15
9959,2016-06-15
9907,2016-06-15
9890,2016-06-15
9869,2016-06-15
9884,2016-06-15
9872,2016-06-15
9902,2016-06-15
9926,2016-06-15
9893,2016-06-15
9903,2016-06-15
9886,2016-06-15
9911,2016-06-15
9930,2016-06-15
9892,2016-06-15
9910,2016-06-15
9916,2016-06-15
9983,2016-06-15
9932,2016-06-15
9879,2016-06-15
9923,2016-06-15
9950,2016-06-16
9989,2016-06-16
9975,2016-06-16
9958,2016-06-16
9945,2016-06-16
10039,2016-06-16
9969,2016-06-16
9939,2016-06-16
9949,2016-06-16
9987,2016-06-16
9963,2016-06-16
9962,2016-06-16
9947,2016-06-16
9971,2016-06-16
9956,2016-06-16
10038,2016-06-16
9976,2016-06-16
9957,2016-06-16
9981,2016-06-16
9961,2016-06-16
9948,2016-06-16
9941,2016-06-16
9951,2016-06-16
9960,2016-06-16
10019,2016-06-16
10028,2016-06-16
9979,2016-06-16
9985,2016-06-16
9955,2016-06-16
9973,2016-06-16
9940,2016-06-16
9964,2016-06-16
9944,2016-06-16
9988,2016-06-16
9952,2016-06-16
9965,2016-06-16
10017,2016-06-16
9990,2016-06-16
9977,2016-06-16
9968,2016-06-16
9978,2016-06-16
9970,2016-06-16
9980,2016-06-16
9986,2016-06-16
9982,2016-06-16
9942,2016-06-16
9938,2016-06-16
9972,2016-06-16
10013,2016-06-16
9943,2016-06-16
9966,2016-06-16
9967,2016-06-16
9974,2016-06-16
9953,2016-06-16
10009,2016-06-17
10026,2016-06-17
10062,2016-06-17
10044,2016-06-17
10093,2016-06-17
9997,2016-06-17
10032,2016-06-17
10014,2016-06-17
9992,2016-06-17
10001,2016-06-17
10040,2016-06-17
10045,2016-06-17
10043,2016-06-17
10041,2016-06-17
10030,2016-06-17
10020,2016-06-17
10012,2016-06-17
10023,2016-06-17
10007,2016-06-17
9994,2016-06-17
9993,2016-06-17
9995,2016-06-17
10037,2016-06-17
10025,2016-06-17
10029,2016-06-17
10031,2016-06-17
10036,2016-06-17
10021,2016-06-17
10051,2016-06-17
10027,2016-06-17
10010,2016-06-17
10046,2016-06-17
10008,2016-06-17
10053,2016-06-17
10000,2016-06-17
9999,2016-06-17
10034,2016-06-17
10002,2016-06-17
10054,2016-06-17
10033,2016-06-17
10004,2016-06-17
10016,2016-06-17
9998,2016-06-17
9996,2016-06-17
9991,2016-06-17
10003,2016-06-17
10024,2016-06-17
10006,2016-06-17
10015,2016-06-17
10011,2016-06-17
10068,2016-06-18
10116,2016-06-18
10081,2016-06-18
10065,2016-06-18
10061,2016-06-18
10073,2016-06-18
10083,2016-06-18
10097,2016-06-18
10095,2016-06-18
10086,2016-06-18
10092,2016-06-18
10117,2016-06-18
10060,2016-06-18
10070,2016-06-18
10066,2016-06-18
10141,2016-06-18
10084,2016-06-18
10074,2016-06-18
10057,2016-06-18
10088,2016-06-18
10091,2016-06-18
10089,2016-06-18
10069,2016-06-18
10114,2016-06-18
10096,2016-06-18
10048,2016-06-18
10052,2016-06-18
10056,2016-06-18
10077,2016-06-18
10078,2016-06-18
10076,2016-06-18
10047,2016-06-18
10050,2016-06-18
10118,2016-06-18
10058,2016-06-18
10072,2016-06-18
10163,2016-06-18
10160,2016-06-18
10049,2016-06-18
10080,2016-06-18
10100,2016-06-18
10094,2016-06-18
10079,2016-06-18
10145,2016-06-18
10082,2016-06-18
10131,2016-06-18
10063,2016-06-18
10127,2016-06-18
10098,2016-06-18
10087,2016-06-18
10085,2016-06-18
10059,2016-06-18
10055,2016-06-18
10090,2016-06-18
10099,2016-06-18
10071,2016-06-18
10129,2016-06-18
10179,2016-06-19
10167,2016-06-19
10124,2016-06-19
10137,2016-06-19
10170,2016-06-19
10209,2016-06-19
10122,2016-06-19
10147,2016-06-19
10172,2016-06-19
10153,2016-06-19
10173,2016-06-19
10112,2016-06-19
10121,2016-06-19
10140,2016-06-19
10161,2016-06-19
10123,2016-06-19
10139,2016-06-19
10157,2016-06-19
10134,2016-06-19
10188,2016-06-19
10135,2016-06-19
10166,2016-06-19
10126,2016-06-19
10110,2016-06-19
10132,2016-06-19
10101,2016-06-19
10174,2016-06-19
10164,2016-06-19
10156,2016-06-19
10103,2016-06-19
10113,2016-06-19
10125,2016-06-19
10105,2016-06-19
10107,2016-06-19
10120,2016-06-19
10162,2016-06-19
10158,2016-06-19
10111,2016-06-19
10210,2016-06-19
10102,2016-06-19
10144,2016-06-19
10136,2016-06-19
10109,2016-06-19
10148,2016-06-19
10168,2016-06-19
10119,2016-06-19
10133,2016-06-19
10130,2016-06-19
10138,2016-06-19
10142,2016-06-19
10143,2016-06-19
10151,2016-06-19
10104,2016-06-19
10128,2016-06-19
10149,2016-06-19
10106,2016-06-19
10171,2016-06-19
10165,2016-06-19
10169,2016-06-19
10159,2016-06-19
10155,2016-06-19
10115,2016-06-19
10178,2016-06-20
10232,2016-06-20
10212,2016-06-20
10213,2016-06-20
10186,2016-06-20
10205,2016-06-20
10207,2016-06-20
10176,2016-06-20
10217,2016-06-20
10190,2016-06-20
10215,2016-06-20
10185,2016-06-20
10216,2016-06-20
10182,2016-06-20
10199,2016-06-20
10206,2016-06-20
10187,2016-06-20
10218,2016-06-20
10192,2016-06-20
10204,2016-06-20
10175,2016-06-20
10263,2016-06-20
10191,2016-06-20
10194,2016-06-20
10189,2016-06-20
10196,2016-06-20
10203,2016-06-20
10177,2016-06-20
10208,2016-06-20
10221,2016-06-20
10183,2016-06-20
10184,2016-06-20
10214,2016-06-20
10201,2016-06-20
10180,2016-06-20
10220,2016-06-20
10200,2016-06-20
10198,2016-06-20
10202,2016-06-20
10211,2016-06-20
10181,2016-06-20
10238,2016-06-21
10319,2016-06-21
10231,2016-06-21
10264,2016-06-21
10223,2016-06-21
10224,2016-06-21
10226,2016-06-21
10265,2016-06-21
10267,2016-06-21
10272,2016-06-21
10252,2016-06-21
10258,2016-06-21
10234,2016-06-21
10255,2016-06-21
10243,2016-06-21
10317,2016-06-21
10233,2016-06-21
10271,2016-06-21
10327,2016-06-21
10225,2016-06-21
10242,2016-06-21
10244,2016-06-21
10227,2016-06-21
10288,2016-06-21
10273,2016-06-21
10229,2016-06-21
10254,2016-06-21
10259,2016-06-21
10236,2016-06-21
10230,2016-06-21
10266,2016-06-21
10248,2016-06-21
10268,2016-06-21
10239,2016-06-21
10256,2016-06-21
10245,2016-06-21
10312,2016-06-21
10280,2016-06-21
10260,2016-06-21
10257,2016-06-21
10228,2016-06-21
10261,2016-06-21
10246,2016-06-21
10240,2016-06-21
10235,2016-06-21
10307,2016-06-22
10302,2016-06-22
10343,2016-06-22
10306,2016-06-22
10310,2016-06-22
10345,2016-06-22
10295,2016-06-22
10321,2016-06-22
10340,2016-06-22
10308,2016-06-22
10320,2016-06-22
10354,2016-06-22
10313,2016-06-22
10290,2016-06-22
10274,2016-06-22
10305,2016-06-22
10281,2016-06-22
10293,2016-06-22
10283,2016-06-22
10328,2016-06-22
10279,2016-06-22
10303,2016-06-22
10294,2016-06-22
10301,2016-06-22
10311,2016-06-22
10299,2016-06-22
10286,2016-06-22
10297,2016-06-22
10322,2016-06-22
10278,2016-06-22
10374,2016-06-22
10298,2016-06-22
10282,2016-06-22
10375,2016-06-22
10287,2016-06-22
10309,2016-06-22
10292,2016-06-22
10325,2016-06-22
10275,2016-06-22
10291,2016-06-22
10323,2016-06-22
10276,2016-06-22
10277,2016-06-22
10300,2016-06-22
10337,2016-06-22
10351,2016-06-22
10384,2016-06-23
10401,2016-06-23
10331,2016-06-23
10355,2016-06-23
10387,2016-06-23
10357,2016-06-23
10342,2016-06-23
10376,2016-06-23
10385,2016-06-23
10329,2016-06-23
10360,2016-06-23
10365,2016-06-23
10341,2016-06-23
10364,2016-06-23
10349,2016-06-23
10372,2016-06-23
10421,2016-06-23
10396,2016-06-23
10359,2016-06-23
10377,2016-06-23
10371,2016-06-23
10335,2016-06-23
10386,2016-06-23
10334,2016-06-23
10362,2016-06-23
10373,2016-06-23
10356,2016-06-23
10379,2016-06-23
10370,2016-06-23
10380,2016-06-23
10333,2016-06-23
10382,2016-06-23
10378,2016-06-23
10393,2016-06-23
10350,2016-06-23
10367,2016-06-23
10332,2016-06-23
10366,2016-06-23
10369,2016-06-23
10358,2016-06-23
10381,2016-06-23
10420,2016-06-23
10347,2016-06-23
10352,2016-06-23
10353,2016-06-23
10339,2016-06-23
10503,2016-06-24
10404,2016-06-24
10397,2016-06-24
10430,2016-06-24
10392,2016-06-24
10408,2016-06-24
10444,2016-06-24
10418,2016-06-24
10443,2016-06-24
10390,2016-06-24
10414,2016-06-24
10409,2016-06-24
10438,2016-06-24
10413,2016-06-24
10394,2016-06-24
10424,2016-06-24
10434,2016-06-24
10417,2016-06-24
10440,2016-06-24
10457,2016-06-24
10481,2016-06-24
10415,2016-06-24
10484,2016-06-24
10427,2016-06-24
10425,2016-06-24
10389,2016-06-24
10422,2016-06-24
10428,2016-06-24
10399,2016-06-24
10407,2016-06-24
10435,2016-06-24
10410,2016-06-24
10442,2016-06-24
10445,2016-06-24
10431,2016-06-24
10436,2016-06-24
10400,2016-06-24
10405,2016-06-24
10423,2016-06-24
10416,2016-06-24
10429,2016-06-24
10403,2016-06-24
10468,2016-06-24
10388,2016-06-24
10449,2016-06-24
10439,2016-06-24
10412,2016-06-24
10488,2016-06-24
10489,2016-06-24
10402,2016-06-24
10446,2016-06-24
10461,2016-06-24
10447,2016-06-24
10411,2016-06-24
10395,2016-06-24
10432,2016-06-24
10561,2016-06-25
10455,2016-06-25
10471,2016-06-25
10542,2016-06-25
10464,2016-06-25
10497,2016-06-25
10479,2016-06-25
10508,2016-06-25
10554,2016-06-25
10544,2016-06-25
10556,2016-06-25
10452,2016-06-25
10459,2016-06-25
10507,2016-06-25
10509,2016-06-25
10456,2016-06-25
10475,2016-06-25
10463,2016-06-25
10520,2016-06-25
10490,2016-06-25
10470,2016-06-25
10451,2016-06-25
10563,2016-06-25
10491,2016-06-25
10476,2016-06-25
10477,2016-06-25
10500,2016-06-25
10505,2016-06-25
10460,2016-06-25
10493,2016-06-25
10450,2016-06-25
10546,2016-06-25
10480,2016-06-25
10492,2016-06-25
10504,2016-06-25
10467,2016-06-25
10506,2016-06-25
10539,2016-06-25
10465,2016-06-25
10498,2016-06-25
10482,2016-06-25
10514,2016-06-25
10495,2016-06-25
10469,2016-06-25
10474,2016-06-25
10453,2016-06-25
10502,2016-06-25
10510,2016-06-25
10472,2016-06-25
10486,2016-06-25
10466,2016-06-25
10501,2016-06-25
10473,2016-06-25
10462,2016-06-25
10478,2016-06-25
10487,2016-06-25
10485,2016-06-25
10573,2016-06-26
10522,2016-06-26
10552,2016-06-26
10548,2016-06-26
10607,2016-06-26
10533,2016-06-26
10538,2016-06-26
10597,2016-06-26
10551,2016-06-26
10532,2016-06-26
10608,2016-06-26
10541,2016-06-26
10543,2016-06-26
10549,2016-06-26
10530,2016-06-26
10598,2016-06-26
10516,2016-06-26
10609,2016-06-26
10562,2016-06-26
10564,2016-06-26
10612,2016-06-26
10517,2016-06-26
10540,2016-06-26
10643,2016-06-26
10560,2016-06-26
10559,2016-06-26
10525,2016-06-26
10635,2016-06-26
10529,2016-06-26
10513,2016-06-26
10571,2016-06-26
10565,2016-06-26
10519,2016-06-26
10547,2016-06-26
10555,2016-06-26
10557,2016-06-26
10526,2016-06-26
10639,2016-06-26
10570,2016-06-26
10594,2016-06-26
10518,2016-06-26
10521,2016-06-26
10528,2016-06-26
10621,2016-06-26
10535,2016-06-26
10527,2016-06-26
10567,2016-06-26
10550,2016-06-26
10524,2016-06-26
10534,2016-06-26
10553,2016-06-26
10511,2016-06-26
10585,2016-06-26
10558,2016-06-26
10515,2016-06-26
10569,2016-06-26
10545,2016-06-26
10537,2016-06-26
10523,2016-06-26
10531,2016-06-26
10512,2016-06-26
10572,2016-06-27
10574,2016-06-27
10620,2016-06-27
10617,2016-06-27
10642,2016-06-27
10623,2016-06-27
10576,2016-06-27
10631,2016-06-27
10603,2016-06-27
10644,2016-06-27
10629,2016-06-27
10614,2016-06-27
10680,2016-06-27
10593,2016-06-27
10616,2016-06-27
10625,2016-06-27
10590,2016-06-27
10638,2016-06-27
10602,2016-06-27
10628,2016-06-27
10587,2016-06-27
10653,2016-06-27
10601,2016-06-27
10592,2016-06-27
10596,2016-06-27
10599,2016-06-27
10615,2016-06-27
10626,2016-06-27
10591,2016-06-27
10662,2016-06-27
10671,2016-06-27
10577,2016-06-27
10605,2016-06-27
10684,2016-06-27
10610,2016-06-27
10604,2016-06-27
10580,2016-06-27
10582,2016-06-27
10640,2016-06-27
10606,2016-06-27
10583,2016-06-27
10686,2016-06-27
10673,2016-06-27
10630,2016-06-27
10632,2016-06-27
10579,2016-06-27
10641,2016-06-27
10611,2016-06-27
10595,2016-06-27
10586,2016-06-27
10637,2016-06-27
10575,2016-06-27
10619,2016-06-27
10584,2016-06-27
10633,2016-06-27
10618,2016-06-27
10600,2016-06-27
10588,2016-06-27
10634,2016-06-27
10675,2016-06-27
10636,2016-06-27
10589,2016-06-27
10646,2016-06-28
10668,2016-06-28
10682,2016-06-28
10687,2016-06-28
10683,2016-06-28
10655,2016-06-28
10728,2016-06-28
10663,2016-06-28
10676,2016-06-28
10714,2016-06-28
10685,2016-06-28
10704,2016-06-28
10654,2016-06-28
10712,2016-06-28
10690,2016-06-28
10705,2016-06-28
10650,2016-06-28
10657,2016-06-28
10679,2016-06-28
10681,2016-06-28
10669,2016-06-28
10665,2016-06-28
10649,2016-06-28
10677,2016-06-28
10651,2016-06-28
10740,2016-06-28
10689,2016-06-28
10674,2016-06-28
10667,2016-06-28
10660,2016-06-28
10648,2016-06-28
10678,2016-06-28
10670,2016-06-28
10666,2016-06-28
10664,2016-06-28
10659,2016-06-28
10658,2016-06-28
10652,2016-06-28
10688,2016-06-28
10727,2016-06-28
10762,2016-06-29
10745,2016-06-29
10703,2016-06-29
10691,2016-06-29
10788,2016-06-29
10741,2016-06-29
10729,2016-06-29
10713,2016-06-29
10694,2016-06-29
10708,2016-06-29
10736,2016-06-29
10732,2016-06-29
10709,2016-06-29
10742,2016-06-29
10748,2016-06-29
10726,2016-06-29
10739,2016-06-29
10706,2016-06-29
10711,2016-06-29
10737,2016-06-29
10715,2016-06-29
10692,2016-06-29
10718,2016-06-29
10710,2016-06-29
10700,2016-06-29
10695,2016-06-29
10720,2016-06-29
10725,2016-06-29
10716,2016-06-29
10731,2016-06-29
10702,2016-06-29
10693,2016-06-29
10756,2016-06-29
10744,2016-06-29
10707,2016-06-29
10734,2016-06-29
10696,2016-06-29
10721,2016-06-29
10738,2016-06-29
10724,2016-06-29
10733,2016-06-29
10719,2016-06-29
10722,2016-06-29
10730,2016-06-29
10697,2016-06-29
10735,2016-06-29
10698,2016-06-29
10767,2016-06-30
10793,2016-06-30
10768,2016-06-30
10795,2016-06-30
10792,2016-06-30
10774,2016-06-30
10805,2016-06-30
10754,2016-06-30
10789,2016-06-30
10850,2016-06-30
10782,2016-06-30
10743,2016-06-30
10772,2016-06-30
10803,2016-06-30
10780,2016-06-30
10747,2016-06-30
10773,2016-06-30
10759,2016-06-30
10746,2016-06-30
10783,2016-06-30
10786,2016-06-30
10807,2016-06-30
10757,2016-06-30
10833,2016-06-30
10846,2016-06-30
10790,2016-06-30
10758,2016-06-30
10771,2016-06-30
10785,2016-06-30
10755,2016-06-30
10765,2016-06-30
10766,2016-06-30
10770,2016-06-30
10781,2016-06-30
10779,2016-06-30
10784,2016-06-30
10761,2016-06-30
10764,2016-06-30
10749,2016-06-30
10794,2016-06-30
10791,2016-06-30
10750,2016-06-30
10751,2016-06-30
10777,2016-06-30
10885,2016-07-01
10814,2016-07-01
10821,2016-07-01
10851,2016-07-01
10800,2016-07-01
10812,2016-07-01
10924,2016-07-01
10855,2016-07-01
10826,2016-07-01
10827,2016-07-01
10813,2016-07-01
10797,2016-07-01
380,2016-07-01
10825,2016-07-01
391,2016-07-01
10854,2016-07-01
379,2016-07-01
403,2016-07-01
10823,2016-07-01
10869,2016-07-01
10852,2016-07-01
373,2016-07-01
10838,2016-07-01
10810,2016-07-01
422,2016-07-01
398,2016-07-01
10845,2016-07-01
10842,2016-07-01
10874,2016-07-01
429,2016-07-01
10856,2016-07-01
10830,2016-07-01
10858,2016-07-01
10840,2016-07-01
10816,2016-07-01
10811,2016-07-01
425,2016-07-01
10801,2016-07-01
416,2016-07-01
10798,2016-07-01
10828,2016-07-01
410,2016-07-01
10861,2016-07-01
384,2016-07-01
10824,2016-07-01
378,2016-07-01
10806,2016-07-01
10808,2016-07-01
10900,2016-07-01
10802,2016-07-01
10859,2016-07-01
10890,2016-07-01
10844,2016-07-01
10835,2016-07-01
10886,2016-07-02
10919,2016-07-02
10873,2016-07-02
10894,2016-07-02
10921,2016-07-02
10908,2016-07-02
2245,2016-07-02
10891,2016-07-02
10923,2016-07-02
10922,2016-07-02
10907,2016-07-02
10899,2016-07-02
10878,2016-07-02
10888,2016-07-02
10942,2016-07-02
10981,2016-07-02
10902,2016-07-02
10917,2016-07-02
10904,2016-07-02
10916,2016-07-02
10866,2016-07-02
10970,2016-07-02
10914,2016-07-02
2242,2016-07-02
10880,2016-07-02
2301,2016-07-02
10918,2016-07-02
10865,2016-07-02
10906,2016-07-02
10920,2016-07-02
10883,2016-07-02
10877,2016-07-02
10958,2016-07-02
10915,2016-07-02
2252,2016-07-02
10903,2016-07-02
10889,2016-07-02
10913,2016-07-02
2256,2016-07-02
10881,2016-07-02
10864,2016-07-02
10897,2016-07-02
10882,2016-07-02
10872,2016-07-02
11008,2016-07-02
10887,2016-07-02
10862,2016-07-02
10895,2016-07-02
10892,2016-07-02
10879,2016-07-02
10893,2016-07-02
10932,2016-07-02
10938,2016-07-02
10876,2016-07-02
10992,2016-07-02
10867,2016-07-02
10946,2016-07-02
10868,2016-07-02
10944,2016-07-03
10943,2016-07-03
11077,2016-07-03
10957,2016-07-03
3932,2016-07-03
10953,2016-07-03
3920,2016-07-03
10927,2016-07-03
10933,2016-07-03
3880,2016-07-03
10996,2016-07-03
3902,2016-07-03
10986,2016-07-03
10989,2016-07-03
11005,2016-07-03
10950,2016-07-03
11004,2016-07-03
11015,2016-07-03
3926,2016-07-03
3913,2016-07-03
10984,2016-07-03
11001,2016-07-03
10930,2016-07-03
10951,2016-07-03
10973,2016-07-03
10994,2016-07-03
10931,2016-07-03
11087,2016-07-03
10941,2016-07-03
10991,2016-07-03
10975,2016-07-03
10956,2016-07-03
10972,2016-07-03
3917,2016-07-03
10928,2016-07-03
10955,2016-07-03
10976,2016-07-03
3899,2016-07-03
10926,2016-07-03
11013,2016-07-03
10962,2016-07-03
11105,2016-07-03
11003,2016-07-03
10949,2016-07-03
11009,2016-07-03
3901,2016-07-03
10925,2016-07-03
11010,2016-07-03
3914,2016-07-03
11000,2016-07-03
11014,2016-07-03
10979,2016-07-03
10947,2016-07-03
10964,2016-07-03
10969,2016-07-03
10934,2016-07-03
10968,2016-07-03
10937,2016-07-03
11011,2016-07-03
10999,2016-07-03
3883,2016-07-03
3935,2016-07-03
10954,2016-07-03
3928,2016-07-03
11089,2016-07-03
10978,2016-07-03
11017,2016-07-03
10967,2016-07-03
10983,2016-07-03
3909,2016-07-03
11063,2016-07-03
10993,2016-07-03
10952,2016-07-03
10945,2016-07-03
11041,2016-07-04
11100,2016-07-04
11032,2016-07-04
11025,2016-07-04
5774,2016-07-04
5758,2016-07-04
11073,2016-07-04
11043,2016-07-04
5780,2016-07-04
11153,2016-07-04
11121,2016-07-04
11102,2016-07-04
11038,2016-07-04
11084,2016-07-04
11066,2016-07-04
11036,2016-07-04
11120,2016-07-04
11108,2016-07-04
11047,2016-07-04
11119,2016-07-04
5741,2016-07-04
11034,2016-07-04
11111,2016-07-04
11060,2016-07-04
11094,2016-07-04
11070,2016-07-04
5778,2016-07-04
11090,2016-07-04
11092,2016-07-04
11135,2016-07-04
11115,2016-07-04
11093,2016-07-04
11026,2016-07-04
11059,2016-07-04
5795,2016-07-04
11028,2016-07-04
11113,2016-07-04
11101,2016-07-04
11072,2016-07-04
11054,2016-07-04
11134,2016-07-04
11078,2016-07-04
5751,2016-07-04
11039,2016-07-04
5779,2016-07-04
11030,2016-07-04
11154,2016-07-04
11053,2016-07-04
11112,2016-07-04
5744,2016-07-04
11104,2016-07-04
11127,2016-07-04
11029,2016-07-04
11124,2016-07-04
11049,2016-07-04
11052,2016-07-04
11056,2016-07-04
11080,2016-07-04
11083,2016-07-04
11099,2016-07-04
11069,2016-07-04
11141,2016-07-04
11064,2016-07-04
11118,2016-07-04
11046,2016-07-04
11074,2016-07-04
5789,2016-07-04
11037,2016-07-04
11079,2016-07-04
11095,2016-07-04
5763,2016-07-04
5764,2016-07-04
11091,2016-07-04
11035,2016-07-04
11160,2016-07-04
11088,2016-07-04
11058,2016-07-04
5753,2016-07-04
11071,2016-07-04
11019,2016-07-04
5755,2016-07-04
11055,2016-07-04
11082,2016-07-04
11023,2016-07-04
11117,2016-07-04
11062,2016-07-04
11050,2016-07-04
11096,2016-07-04
11116,2016-07-04
11098,2016-07-04
5794,2016-07-04
11085,2016-07-04
11106,2016-07-04
11086,2016-07-04
11163,2016-07-05
11133,2016-07-05
11146,2016-07-05
11151,2016-07-05
11137,2016-07-05
7537,2016-07-05
7524,2016-07-05
11132,2016-07-05
7533,2016-07-05
7559,2016-07-05
7538,2016-07-05
11140,2016-07-05
11149,2016-07-05
11199,2016-07-05
11193,2016-07-05
11148,2016-07-05
11159,2016-07-05
11130,2016-07-05
7569,2016-07-05
11123,2016-07-05
11202,2016-07-05
11152,2016-07-05
7555,2016-07-05
7536,2016-07-05
11162,2016-07-05
7531,2016-07-05
11168,2016-07-05
11142,2016-07-05
11128,2016-07-05
11136,2016-07-05
11180,2016-07-05
11125,2016-07-05
11157,2016-07-05
7546,2016-07-05
11156,2016-07-05
7552,2016-07-05
11131,2016-07-05
11126,2016-07-05
11204,2016-07-06
9434,2016-07-06
11178,2016-07-06
11177,2016-07-06
11169,2016-07-06
11194,2016-07-06
9445,2016-07-06
11215,2016-07-06
11173,2016-07-06
11197,2016-07-06
11203,2016-07-06
11179,2016-07-06
11220,2016-07-06
11207,2016-07-06
11211,2016-07-06
9410,2016-07-06
11234,2016-07-06
11170,2016-07-06
11187,2016-07-06
11265,2016-07-06
11214,2016-07-06
11165,2016-07-06
11205,2016-07-06
11164,2016-07-06
11190,2016-07-06
11206,2016-07-06
9444,2016-07-06
11216,2016-07-06
11175,2016-07-06
11210,2016-07-06
9392,2016-07-06
11174,2016-07-06
11185,2016-07-06
11200,2016-07-06
11167,2016-07-06
11221,2016-07-06
11224,2016-07-06
9402,2016-07-06
11195,2016-07-06
11218,2016-07-06
11196,2016-07-06
11183,2016-07-06
11201,2016-07-06
11238,2016-07-06
11256,2016-07-06
11209,2016-07-06
11172,2016-07-06
11166,2016-07-06
11191,2016-07-06
11219,2016-07-06
11254,2016-07-06
11189,2016-07-06
9401,2016-07-06
11198,2016-07-06
11243,2016-07-07
11271,2016-07-07
11268,2016-07-07
11244,2016-07-07
11273,2016-07-07
11257,2016-07-07
11239,2016-07-07
11274,2016-07-07
11237,2016-07-07
11262,2016-07-07
11232,2016-07-07
