order_id,pizza_id,quantity
12036,big_meat_s,1.0
8867,classic_dlx_m,1.0
1801,the_greek_xl,1.0
17335,brie_carre_s,1.0
333,ckn_alfredo_m,1.0
14101,thai_ckn_l,1.0
6135,ckn_pesto_m,1.0
21032,bbq_ckn_l,1.0
12919,ckn_pesto_m,1.0
12876,sicilian_m,1.0
9739,peppr_salami_l,1.0
9187,mediterraneo_m,1.0
12341,thai_ckn_m,1.0
5946,hawaiian_s,1.0
9323,big_meat_s,1.0
5265,ckn_alfredo_m,1.0
9395,cali_ckn_m,1.0
14024,pep_msh_pep_s,1.0
4255,prsc_argla_m,1.0
20434,prsc_argla_s,1.0
543,classic_dlx_m,1.0
7082,pepperoni_s,2.0
9179,peppr_salami_s,1.0
19794,thai_ckn_l,1.0
6946,veggie_veg_m,1.0
12594,peppr_salami_l,1.0
16152,hawaiian_s,1.0
20354,four_cheese_l,1.0
2539,southw_ckn_m,1.0
5601,classic_dlx_m,1.0
10400,veggie_veg_s,1.0
3092,southw_ckn_l,1.0
12898,bbq_ckn_l,1.0
15315,brie_carre_s,1.0
13277,soppressata_s,1.0
8709,green_garden_m,1.0
7656,the_greek_xl,1.0
16376,spicy_ital_s,1.0
21147,hawaiian_l,1.0
20795,four_cheese_m,1.0
6186,big_meat_s,1.0
2875,veggie_veg_s,1.0
7099,southw_ckn_l,1.0
11832,pepperoni_l,1.0
15404,pepperoni_s,1.0
1504,spin_pesto_l,1.0
1752,ital_veggie_m,1.0
19573,spinach_fet_l,1.0
10624,bbq_ckn_s,1.0
12645,big_meat_s,1.0
18273,pepperoni_l,1.0
715,peppr_salami_m,1.0
5376,mexicana_l,1.0
567,sicilian_s,1.0
13097,prsc_argla_m,1.0
3537,sicilian_l,1.0
1875,pepperoni_m,1.0
2459,soppressata_s,1.0
9714,thai_ckn_l,1.0
18882,pep_msh_pep_m,1.0
18604,spin_pesto_s,1.0
20913,big_meat_s,1.0
6859,big_meat_s,1.0
17290,the_greek_l,1.0
17794,spicy_ital_m,1.0
10392,spinach_fet_s,1.0
19101,prsc_argla_l,1.0
20076,ital_cpcllo_s,1.0
3330,ckn_alfredo_s,1.0
6333,five_cheese_l,1.0
5710,spinach_supr_s,1.0
18174,ckn_alfredo_m,1.0
9735,five_cheese_l,1.0
17005,ckn_pesto_s,1.0
10859,cali_ckn_l,1.0
12745,napolitana_m,1.0
15259,prsc_argla_s,1.0
19045,southw_ckn_s,1.0
9638,the_greek_xl,1.0
6535,four_cheese_l,1.0
2451,southw_ckn_l,1.0
7006,bbq_ckn_s,1.0
6231,napolitana_s,1.0
11633,spicy_ital_l,1.0
10119,cali_ckn_s,1.0
434,spicy_ital_l,1.0
11178,soppressata_m,1.0
21319,veggie_veg_s,1.0
10832,four_cheese_l,1.0
3675,mexicana_l,1.0
19239,five_cheese_l,1.0
2647,peppr_salami_m,1.0
3568,peppr_salami_l,1.0
11433,pepperoni_m,1.0
13527,pepperoni_s,1.0
15425,sicilian_s,1.0
1822,calabrese_m,1.0
14705,peppr_salami_l,1.0
8411,thai_ckn_m,1.0
1420,spin_pesto_s,1.0
14826,peppr_salami_l,1.0
3217,cali_ckn_m,1.0
12039,thai_ckn_s,1.0
6889,big_meat_s,1.0
2774,five_cheese_l,1.0
13958,bbq_ckn_s,1.0
7196,southw_ckn_l,1.0
18698,veggie_veg_m,1.0
16074,four_cheese_m,1.0
19563,ital_cpcllo_l,1.0
16053,calabrese_m,1.0
15258,bbq_ckn_l,1.0
214,ital_cpcllo_l,1.0
3204,prsc_argla_l,1.0
20352,spicy_ital_l,1.0
10591,ital_supr_m,1.0
5186,spinach_fet_m,1.0
20840,bbq_ckn_l,1.0
14772,pep_msh_pep_s,1.0
18069,spicy_ital_l,1.0
3809,pepperoni_l,1.0
11611,classic_dlx_l,1.0
17761,spicy_ital_l,1.0
406,ckn_alfredo_m,1.0
4034,pepperoni_l,1.0
17216,spicy_ital_l,1.0
17838,prsc_argla_m,1.0
5107,spin_pesto_l,1.0
16299,spinach_fet_s,1.0
8899,southw_ckn_s,1.0
15177,classic_dlx_s,2.0
8781,spinach_supr_m,1.0
6407,ital_cpcllo_s,1.0
5280,southw_ckn_l,1.0
1225,sicilian_s,1.0
2026,mexicana_l,1.0
7800,five_cheese_l,1.0
15571,ckn_pesto_m,1.0
17626,five_cheese_l,1.0
9093,ital_cpcllo_l,1.0
13626,hawaiian_m,1.0
6615,prsc_argla_l,1.0
18258,bbq_ckn_s,1.0
17370,ital_cpcllo_s,1.0
2278,veggie_veg_m,1.0
4968,southw_ckn_m,1.0
18856,bbq_ckn_m,1.0
19132,spinach_fet_s,1.0
5411,soppressata_s,1.0
20135,classic_dlx_l,1.0
15551,sicilian_l,1.0
10467,soppressata_l,1.0
9376,bbq_ckn_m,1.0
13262,veggie_veg_m,1.0
9998,spicy_ital_l,1.0
5066,ital_supr_m,1.0
19988,sicilian_m,1.0
4300,calabrese_m,1.0
14166,bbq_ckn_l,1.0
15035,big_meat_s,1.0
10870,the_greek_xl,1.0
4569,four_cheese_l,1.0
429,spicy_ital_m,1.0
18108,napolitana_m,1.0
4968,veggie_veg_l,1.0
9085,spinach_fet_m,1.0
5795,veggie_veg_l,1.0
21199,four_cheese_l,1.0
16891,napolitana_l,1.0
1014,prsc_argla_s,1.0
2,thai_ckn_l,1.0
18078,mediterraneo_m,1.0
10674,ital_veggie_l,1.0
1655,spicy_ital_m,1.0
1696,bbq_ckn_l,1.0
18979,ital_supr_m,1.0
17164,ital_supr_m,1.0
1575,pep_msh_pep_s,1.0
17465,classic_dlx_s,1.0
15079,cali_ckn_l,1.0
11727,classic_dlx_m,1.0
4841,spinach_fet_l,1.0
13762,southw_ckn_m,1.0
4823,peppr_salami_m,1.0
1740,ckn_alfredo_m,1.0
10167,ckn_pesto_m,1.0
7813,pepperoni_m,1.0
20456,mediterraneo_l,1.0
11488,spin_pesto_m,1.0
12741,prsc_argla_s,1.0
3092,ital_veggie_m,1.0
13501,southw_ckn_s,1.0
3660,classic_dlx_m,1.0
3142,ital_cpcllo_l,1.0
14231,calabrese_m,1.0
18136,four_cheese_m,1.0
20989,prsc_argla_m,1.0
11012,mexicana_l,2.0
17805,southw_ckn_m,1.0
2361,pepperoni_m,1.0
17361,prsc_argla_m,1.0
16731,mexicana_l,1.0
13301,brie_carre_s,1.0
18725,hawaiian_s,1.0
2945,prsc_argla_m,1.0
13002,spicy_ital_s,1.0
20176,cali_ckn_l,1.0
6169,ckn_alfredo_m,1.0
4893,sicilian_m,1.0
8009,thai_ckn_m,1.0
19236,spicy_ital_s,1.0
5760,pepperoni_m,1.0
14919,prsc_argla_m,1.0
10376,thai_ckn_m,1.0
19144,spinach_fet_m,1.0
5126,spinach_fet_l,1.0
20044,four_cheese_m,1.0
17718,cali_ckn_l,1.0
17777,ital_cpcllo_l,1.0
18337,spinach_supr_s,1.0
16977,four_cheese_l,1.0
7459,soppressata_s,1.0
14441,pep_msh_pep_l,1.0
7279,four_cheese_l,1.0
11847,mexicana_m,1.0
10319,southw_ckn_s,1.0
18443,classic_dlx_s,1.0
9782,big_meat_s,1.0
6047,ital_supr_l,1.0
17580,mexicana_l,1.0
7485,big_meat_s,1.0
2716,bbq_ckn_m,1.0
13557,southw_ckn_l,1.0
11287,ital_supr_m,1.0
6885,spicy_ital_m,1.0
11526,veggie_veg_l,1.0
9134,spinach_supr_s,1.0
19569,southw_ckn_l,2.0
282,spin_pesto_l,1.0
9140,spinach_fet_l,1.0
14684,veggie_veg_s,1.0
19841,pepperoni_m,1.0
16022,veggie_veg_l,1.0
14322,spicy_ital_s,1.0
9497,hawaiian_m,1.0
87,ital_cpcllo_m,1.0
6751,spinach_supr_l,1.0
19285,sicilian_s,1.0
16730,four_cheese_m,1.0
4076,four_cheese_m,1.0
8090,ital_veggie_s,1.0
6156,sicilian_m,1.0
8147,hawaiian_s,1.0
16909,big_meat_s,1.0
11870,thai_ckn_l,1.0
10959,thai_ckn_m,1.0
18279,ckn_alfredo_m,1.0
2753,veggie_veg_m,1.0
5620,sicilian_l,1.0
19250,five_cheese_l,1.0
16525,thai_ckn_s,1.0
5666,ital_supr_l,1.0
16706,calabrese_l,1.0
10824,ital_cpcllo_m,1.0
6767,calabrese_m,1.0
20028,sicilian_s,1.0
17938,pepperoni_l,1.0
69,bbq_ckn_l,1.0
713,five_cheese_l,1.0
3789,ital_cpcllo_m,1.0
3710,thai_ckn_l,1.0
19755,ckn_alfredo_s,1.0
17208,classic_dlx_s,1.0
4047,ckn_alfredo_m,1.0
6369,the_greek_m,1.0
19060,peppr_salami_l,1.0
3872,spin_pesto_s,1.0
14105,classic_dlx_s,1.0
8436,pepperoni_s,1.0
13339,spinach_fet_s,1.0
1265,five_cheese_l,1.0
6489,veggie_veg_s,1.0
18009,pep_msh_pep_m,1.0
5218,spinach_fet_s,1.0
10706,classic_dlx_s,1.0
20320,spicy_ital_s,1.0
4582,classic_dlx_m,1.0
3088,soppressata_m,1.0
5277,mediterraneo_l,1.0
3574,thai_ckn_s,1.0
19089,mexicana_m,1.0
18891,four_cheese_m,1.0
7520,southw_ckn_m,1.0
17044,spinach_supr_s,1.0
20792,cali_ckn_s,1.0
21167,four_cheese_l,2.0
7506,veggie_veg_m,1.0
8395,green_garden_s,1.0
21067,classic_dlx_l,1.0
4441,ckn_alfredo_m,1.0
10245,mexicana_l,1.0
17332,calabrese_m,1.0
11468,thai_ckn_l,1.0
15778,spinach_supr_s,2.0
12648,hawaiian_m,1.0
3334,napolitana_l,1.0
440,green_garden_m,1.0
17164,calabrese_m,1.0
19651,peppr_salami_m,1.0
17226,pepperoni_l,1.0
15285,pepperoni_m,1.0
16341,green_garden_s,1.0
514,classic_dlx_s,1.0
15010,thai_ckn_l,1.0
17071,peppr_salami_s,1.0
14301,four_cheese_m,1.0
13725,four_cheese_m,1.0
12970,calabrese_l,1.0
13406,four_cheese_m,1.0
12844,mediterraneo_l,1.0
14797,sicilian_l,1.0
14693,hawaiian_l,1.0
7166,sicilian_l,1.0
18661,big_meat_s,1.0
14438,hawaiian_m,1.0
13363,spinach_supr_s,1.0
17404,ckn_pesto_s,1.0
7864,soppressata_s,1.0
7440,napolitana_l,1.0
6796,four_cheese_l,1.0
7533,soppressata_l,1.0
11720,four_cheese_m,1.0
15969,classic_dlx_l,1.0
3186,cali_ckn_l,1.0
14332,ital_veggie_m,1.0
286,ital_supr_m,1.0
3179,southw_ckn_l,1.0
9595,calabrese_s,1.0
11175,four_cheese_l,1.0
1985,spin_pesto_l,1.0
3801,mexicana_l,1.0
2998,big_meat_s,1.0
9496,sicilian_l,1.0
12790,pepperoni_m,1.0
16589,big_meat_s,1.0
965,green_garden_s,1.0
7199,spicy_ital_s,1.0
3704,hawaiian_s,1.0
4174,green_garden_s,1.0
11234,five_cheese_l,1.0
13947,ckn_pesto_s,1.0
14605,pepperoni_l,1.0
16643,big_meat_s,1.0
12152,thai_ckn_l,1.0
11775,hawaiian_m,1.0
4395,spin_pesto_l,1.0
20396,ckn_pesto_s,1.0
4256,mexicana_l,1.0
8624,classic_dlx_s,1.0
19789,ital_supr_l,1.0
2422,cali_ckn_l,1.0
12802,green_garden_s,1.0
15595,prsc_argla_m,1.0
11655,ital_cpcllo_m,1.0
3278,napolitana_l,1.0
3749,classic_dlx_l,1.0
18572,prsc_argla_m,1.0
15728,calabrese_l,1.0
9759,classic_dlx_s,2.0
11563,the_greek_xl,1.0
17279,four_cheese_l,1.0
11269,ital_cpcllo_l,1.0
6077,mexicana_m,1.0
12277,veggie_veg_m,1.0
13576,pepperoni_s,1.0
2682,sicilian_l,1.0
14552,pepperoni_s,1.0
7799,southw_ckn_l,1.0
7562,classic_dlx_m,1.0
2296,ital_supr_m,1.0
9566,sicilian_m,1.0
9913,mediterraneo_m,1.0
16427,pep_msh_pep_m,1.0
8958,thai_ckn_l,1.0
9318,four_cheese_l,1.0
19184,thai_ckn_l,1.0
19075,bbq_ckn_s,1.0
13887,spin_pesto_m,1.0
8040,pepperoni_s,1.0
2626,spicy_ital_l,1.0
9572,five_cheese_l,1.0
9548,prsc_argla_s,1.0
6259,mexicana_l,1.0
20830,peppr_salami_l,1.0
4689,thai_ckn_m,1.0
394,big_meat_s,1.0
9639,the_greek_xl,1.0
19492,mediterraneo_m,1.0
17989,spicy_ital_m,1.0
4586,spinach_fet_m,1.0
17070,ital_supr_l,1.0
654,spin_pesto_m,1.0
7211,ital_veggie_m,1.0
16574,prsc_argla_s,1.0
2055,ckn_pesto_l,1.0
15879,spicy_ital_l,1.0
18005,hawaiian_m,1.0
4850,bbq_ckn_l,1.0
5656,peppr_salami_m,1.0
13157,ckn_alfredo_l,1.0
1266,ckn_pesto_m,1.0
20407,cali_ckn_m,1.0
14081,ital_veggie_l,1.0
16055,cali_ckn_m,1.0
9145,mexicana_l,1.0
3514,mediterraneo_l,1.0
5974,ckn_alfredo_l,1.0
17945,hawaiian_l,1.0
16718,spicy_ital_m,1.0
17599,thai_ckn_l,1.0
5761,prsc_argla_s,1.0
6988,spin_pesto_s,1.0
15382,ckn_pesto_s,1.0
9214,peppr_salami_m,1.0
5033,calabrese_m,1.0
14819,four_cheese_l,1.0
19973,spinach_supr_s,1.0
17410,sicilian_s,1.0
8743,prsc_argla_l,1.0
11478,four_cheese_l,1.0
18434,big_meat_s,1.0
571,big_meat_s,1.0
9048,five_cheese_l,1.0
173,veggie_veg_l,1.0
545,pepperoni_l,1.0
4338,spicy_ital_l,1.0
5105,spinach_fet_m,1.0
13961,four_cheese_m,1.0
8898,prsc_argla_m,1.0
11967,green_garden_s,1.0
3685,mediterraneo_l,1.0
20898,ital_cpcllo_l,1.0
7303,spinach_supr_m,1.0
8459,classic_dlx_m,1.0
10092,southw_ckn_l,1.0
2021,pepperoni_l,1.0
13761,calabrese_m,1.0
10224,cali_ckn_l,1.0
11546,spinach_fet_l,1.0
16324,pepperoni_l,1.0
12158,thai_ckn_l,1.0
20991,calabrese_l,1.0
4775,veggie_veg_l,1.0
11232,southw_ckn_m,1.0
19374,soppressata_m,1.0
17368,spinach_fet_s,1.0
7591,peppr_salami_s,1.0
6692,ital_supr_m,1.0
9142,veggie_veg_l,1.0
14590,spinach_supr_s,1.0
12328,cali_ckn_l,1.0
4012,five_cheese_l,1.0
17583,soppressata_l,1.0
4416,five_cheese_l,1.0
19392,cali_ckn_m,1.0
3650,green_garden_m,1.0
10962,southw_ckn_m,2.0
13417,brie_carre_s,1.0
20777,hawaiian_s,1.0
14808,spicy_ital_l,1.0
8927,spinach_fet_m,1.0
3665,bbq_ckn_l,1.0
15424,cali_ckn_l,1.0
17048,hawaiian_l,1.0
20723,peppr_salami_m,1.0
6595,cali_ckn_s,1.0
7150,classic_dlx_s,1.0
7259,spinach_fet_s,1.0
10979,pepperoni_s,1.0
3286,ckn_pesto_s,1.0
13158,hawaiian_l,1.0
1341,four_cheese_l,1.0
12767,sicilian_m,1.0
13906,spicy_ital_l,1.0
21191,spinach_supr_m,1.0
14755,veggie_veg_s,1.0
20299,sicilian_s,1.0
4132,southw_ckn_s,1.0
2990,spin_pesto_l,1.0
3917,sicilian_m,1.0
2415,sicilian_s,1.0
17382,mexicana_l,1.0
12035,mediterraneo_s,1.0
14409,ckn_alfredo_m,1.0
3171,soppressata_l,1.0
13840,pep_msh_pep_l,1.0
10131,four_cheese_m,1.0
20413,hawaiian_l,1.0
1257,veggie_veg_m,1.0
11201,veggie_veg_l,1.0
12191,thai_ckn_l,1.0
17212,five_cheese_l,1.0
1424,veggie_veg_m,1.0
2296,southw_ckn_l,1.0
18049,five_cheese_l,1.0
9302,ital_supr_l,1.0
3357,classic_dlx_m,1.0
11725,classic_dlx_m,1.0
11605,four_cheese_l,1.0
4125,bbq_ckn_s,1.0
1569,peppr_salami_l,1.0
311,sicilian_l,1.0
8915,five_cheese_l,1.0
10469,classic_dlx_m,1.0
20820,sicilian_l,1.0
15100,green_garden_s,1.0
496,soppressata_s,1.0
11946,the_greek_xl,1.0
11155,napolitana_s,1.0
15817,green_garden_s,1.0
5882,ital_cpcllo_m,1.0
10425,southw_ckn_m,1.0
10005,cali_ckn_s,1.0
20831,big_meat_s,1.0
9462,big_meat_s,1.0
8790,hawaiian_l,1.0
6366,spinach_supr_l,1.0
5619,ital_veggie_s,1.0
13314,ckn_pesto_s,1.0
7880,the_greek_l,1.0
6255,ckn_alfredo_m,1.0
15948,classic_dlx_m,1.0
21297,veggie_veg_m,1.0
14525,ckn_alfredo_s,1.0
14545,spinach_fet_m,1.0
2786,ital_supr_m,1.0
13134,mediterraneo_s,1.0
7948,thai_ckn_l,1.0
7710,spicy_ital_l,1.0
17354,cali_ckn_m,1.0
17038,southw_ckn_s,1.0
12723,hawaiian_m,1.0
6188,spinach_fet_m,1.0
3870,five_cheese_l,1.0
5584,the_greek_m,1.0
16310,green_garden_m,1.0
13657,mediterraneo_m,1.0
17740,ital_cpcllo_m,1.0
6710,peppr_salami_m,1.0
18242,peppr_salami_l,1.0
8630,bbq_ckn_s,1.0
5887,five_cheese_l,1.0
14431,brie_carre_s,1.0
6018,ital_veggie_m,1.0
1791,thai_ckn_l,1.0
16898,four_cheese_l,1.0
3320,green_garden_s,1.0
7719,ital_veggie_s,1.0
747,mexicana_l,1.0
4143,thai_ckn_s,1.0
17159,ital_veggie_l,1.0
7982,spicy_ital_l,1.0
15776,spinach_supr_m,1.0
9494,cali_ckn_l,1.0
11955,four_cheese_l,1.0
4364,thai_ckn_l,1.0
1136,thai_ckn_m,1.0
777,the_greek_m,1.0
16917,ital_supr_l,1.0
4411,pepperoni_l,1.0
978,brie_carre_s,2.0
3042,thai_ckn_l,1.0
11957,southw_ckn_l,1.0
6342,ital_veggie_s,1.0
16185,ital_cpcllo_s,1.0
8751,mediterraneo_m,1.0
19684,five_cheese_l,1.0
15910,green_garden_s,1.0
7038,pep_msh_pep_m,1.0
16981,the_greek_s,1.0
11462,spin_pesto_s,1.0
8858,spicy_ital_s,1.0
10335,spin_pesto_l,1.0
18113,classic_dlx_l,1.0
12313,sicilian_m,1.0
18,napolitana_l,1.0
18531,brie_carre_s,1.0
17497,spinach_fet_s,1.0
7583,five_cheese_l,1.0
13399,big_meat_s,1.0
6729,sicilian_l,1.0
12560,southw_ckn_s,1.0
18469,ckn_pesto_m,1.0
12054,cali_ckn_l,1.0
11626,cali_ckn_m,1.0
9463,bbq_ckn_m,1.0
8606,spinach_fet_m,1.0
2559,spicy_ital_l,1.0
3800,thai_ckn_m,1.0
5968,sicilian_s,1.0
16946,ckn_alfredo_m,1.0
12555,cali_ckn_s,1.0
9289,soppressata_l,1.0
11629,peppr_salami_s,1.0
1641,classic_dlx_m,1.0
3385,hawaiian_s,1.0
17475,spinach_supr_s,1.0
14050,sicilian_s,1.0
4022,southw_ckn_l,1.0
20771,mediterraneo_l,1.0
16371,pepperoni_s,1.0
14081,cali_ckn_s,1.0
19678,four_cheese_l,2.0
12056,hawaiian_l,1.0
19193,bbq_ckn_s,1.0
11914,peppr_salami_l,1.0
8576,ital_supr_m,1.0
16657,southw_ckn_l,1.0
16049,thai_ckn_m,1.0
17049,mexicana_l,1.0
14001,ital_cpcllo_l,1.0
15926,thai_ckn_l,1.0
18870,hawaiian_l,1.0
6186,classic_dlx_l,1.0
9130,green_garden_s,1.0
17887,veggie_veg_m,1.0
3812,thai_ckn_l,1.0
5524,thai_ckn_l,1.0
6400,pep_msh_pep_m,1.0
16451,bbq_ckn_l,1.0
4055,pepperoni_s,1.0
14599,napolitana_l,1.0
20134,spicy_ital_l,1.0
19343,spin_pesto_s,1.0
15993,pepperoni_s,1.0
16872,pep_msh_pep_l,1.0
4770,thai_ckn_l,1.0
3234,southw_ckn_m,1.0
7295,ital_veggie_m,1.0
19983,peppr_salami_l,1.0
13563,napolitana_s,1.0
19085,spicy_ital_l,1.0
12341,bbq_ckn_m,1.0
20458,four_cheese_l,1.0
12049,spicy_ital_l,1.0
2260,spin_pesto_s,1.0
801,ital_supr_m,1.0
4136,prsc_argla_s,1.0
945,four_cheese_l,1.0
4186,southw_ckn_l,1.0
20650,classic_dlx_s,1.0
16499,veggie_veg_s,1.0
20682,mexicana_m,1.0
9755,classic_dlx_l,1.0
14346,ital_supr_m,1.0
4103,big_meat_s,1.0
3517,ital_cpcllo_m,1.0
9822,mexicana_m,1.0
3467,spinach_supr_s,1.0
12087,ital_cpcllo_l,1.0
10696,ital_veggie_l,1.0
8779,ckn_alfredo_m,1.0
19652,spinach_fet_m,1.0
19489,ital_supr_m,1.0
8493,ital_supr_m,1.0
12210,green_garden_s,1.0
10070,thai_ckn_l,1.0
20776,spin_pesto_l,1.0
698,pep_msh_pep_l,1.0
14759,southw_ckn_m,1.0
2772,napolitana_l,1.0
5481,cali_ckn_m,1.0
14185,ital_supr_l,1.0
20923,mediterraneo_s,1.0
17595,hawaiian_s,1.0
20710,classic_dlx_m,1.0
13934,thai_ckn_s,1.0
18576,cali_ckn_m,1.0
16092,four_cheese_l,1.0
2440,ital_veggie_s,1.0
16374,prsc_argla_m,1.0
19755,four_cheese_l,1.0
6628,classic_dlx_m,1.0
6846,bbq_ckn_m,1.0
14931,spinach_supr_s,1.0
4545,big_meat_s,1.0
18561,spin_pesto_s,1.0
14239,veggie_veg_m,1.0
2049,cali_ckn_m,1.0
15006,southw_ckn_l,1.0
8452,spinach_fet_l,1.0
15393,southw_ckn_l,1.0
16959,peppr_salami_m,1.0
7363,ital_cpcllo_m,1.0
307,thai_ckn_m,1.0
13815,napolitana_m,1.0
7422,veggie_veg_m,1.0
7132,spicy_ital_l,1.0
11956,spin_pesto_s,1.0
12090,pepperoni_l,1.0
5357,thai_ckn_l,1.0
2685,pep_msh_pep_s,1.0
1686,prsc_argla_m,1.0
11414,cali_ckn_l,1.0
14470,ckn_alfredo_m,1.0
591,southw_ckn_s,1.0
12027,thai_ckn_m,1.0
5476,prsc_argla_l,1.0
16262,sicilian_l,1.0
9409,spinach_fet_m,1.0
1935,prsc_argla_m,1.0
15752,ckn_pesto_m,1.0
3335,cali_ckn_s,1.0
6135,cali_ckn_l,1.0
276,spicy_ital_l,1.0
1341,classic_dlx_l,1.0
18880,ital_supr_m,1.0
16780,sicilian_s,1.0
6360,peppr_salami_m,1.0
9523,napolitana_s,1.0
18405,southw_ckn_s,1.0
16975,spinach_fet_m,1.0
7952,big_meat_s,1.0
16199,bbq_ckn_m,1.0
17242,four_cheese_l,1.0
6761,the_greek_xl,1.0
1000,brie_carre_s,1.0
13071,sicilian_m,1.0
468,four_cheese_l,1.0
14808,spicy_ital_s,1.0
9755,green_garden_s,1.0
15652,spinach_supr_s,1.0
8989,prsc_argla_m,1.0
5806,brie_carre_s,2.0
8289,ital_supr_l,1.0
1480,four_cheese_l,1.0
3488,five_cheese_l,1.0
17083,cali_ckn_m,1.0
21315,sicilian_l,1.0
9603,hawaiian_m,1.0
18071,ckn_pesto_l,1.0
306,hawaiian_s,1.0
19984,bbq_ckn_m,1.0
9073,green_garden_m,1.0
9597,four_cheese_l,1.0
12526,ital_cpcllo_m,1.0
5515,hawaiian_s,1.0
2422,spicy_ital_l,1.0
14566,southw_ckn_l,1.0
11520,southw_ckn_s,1.0
5561,hawaiian_m,1.0
9281,four_cheese_l,1.0
13912,four_cheese_l,1.0
15818,pepperoni_l,2.0
16409,ital_supr_l,1.0
10438,pepperoni_l,1.0
3653,peppr_salami_l,1.0
2524,pep_msh_pep_s,1.0
27,classic_dlx_m,1.0
1898,ckn_alfredo_m,1.0
4447,pep_msh_pep_l,1.0
16786,thai_ckn_l,1.0
1918,cali_ckn_s,1.0
13022,ital_supr_l,2.0
6186,spicy_ital_l,1.0
10716,cali_ckn_s,1.0
12580,calabrese_m,1.0
14469,peppr_salami_s,1.0
16997,peppr_salami_s,1.0
17887,calabrese_m,2.0
17471,peppr_salami_l,1.0
16841,pepperoni_m,1.0
11664,ital_veggie_l,1.0
1830,sicilian_l,1.0
17101,pep_msh_pep_s,1.0
13278,calabrese_l,1.0
4789,classic_dlx_s,1.0
1044,the_greek_xl,1.0
16342,thai_ckn_s,1.0
5613,ital_cpcllo_l,1.0
20550,prsc_argla_m,1.0
10989,big_meat_s,1.0
5036,cali_ckn_m,1.0
15274,veggie_veg_l,1.0
18621,peppr_salami_l,1.0
5452,ckn_pesto_m,1.0
17088,prsc_argla_m,1.0
10205,pepperoni_m,1.0
2111,ital_cpcllo_s,1.0
10412,thai_ckn_m,1.0
5515,the_greek_l,1.0
4083,thai_ckn_l,1.0
11041,soppressata_s,1.0
15062,classic_dlx_m,1.0
5625,mediterraneo_m,1.0
18823,spicy_ital_l,1.0
994,thai_ckn_s,1.0
5780,mediterraneo_m,1.0
4986,ital_supr_m,1.0
3553,napolitana_m,1.0
19075,veggie_veg_l,1.0
19030,spicy_ital_l,1.0
10080,sicilian_s,1.0
18454,soppressata_m,1.0
6578,napolitana_l,1.0
3631,spicy_ital_m,1.0
15240,peppr_salami_m,1.0
13180,sicilian_s,1.0
13975,hawaiian_s,1.0
1755,the_greek_l,1.0
5339,bbq_ckn_l,1.0
14556,spicy_ital_s,1.0
3068,classic_dlx_m,1.0
14787,big_meat_s,1.0
9782,napolitana_s,1.0
16080,ital_supr_l,1.0
16992,cali_ckn_l,1.0
15233,veggie_veg_l,1.0
6369,ital_cpcllo_s,1.0
1697,prsc_argla_s,1.0
2095,bbq_ckn_m,1.0
1519,the_greek_m,1.0
7019,prsc_argla_l,1.0
17688,pepperoni_m,2.0
9536,thai_ckn_s,1.0
20467,ckn_alfredo_m,1.0
5059,ital_cpcllo_l,1.0
13609,thai_ckn_s,1.0
1406,classic_dlx_s,1.0
5104,five_cheese_l,1.0
1593,prsc_argla_m,1.0
12958,soppressata_l,1.0
19699,cali_ckn_s,1.0
10348,thai_ckn_l,1.0
18983,mexicana_m,1.0
5650,spinach_fet_s,1.0
18954,ital_veggie_l,1.0
5080,southw_ckn_s,1.0
1796,four_cheese_l,1.0
1957,ckn_pesto_l,1.0
17818,the_greek_s,1.0
16513,spicy_ital_l,1.0
1737,ckn_pesto_m,1.0
17529,four_cheese_l,1.0
1825,sicilian_l,1.0
2521,sicilian_l,1.0
15432,hawaiian_l,1.0
18373,pepperoni_m,1.0
5087,five_cheese_l,1.0
16940,prsc_argla_m,1.0
18775,mediterraneo_l,1.0
15418,ckn_pesto_m,1.0
11729,pepperoni_m,1.0
9252,spinach_fet_l,1.0
10928,brie_carre_s,1.0
4447,bbq_ckn_m,1.0
10392,classic_dlx_s,1.0
9825,ital_veggie_m,1.0
12384,ckn_pesto_s,1.0
21150,southw_ckn_l,1.0
7751,pepperoni_s,1.0
11128,ital_cpcllo_l,1.0
8078,brie_carre_s,1.0
17651,spinach_supr_m,1.0
13481,pepperoni_s,1.0
8320,bbq_ckn_m,1.0
6117,pepperoni_m,1.0
6116,calabrese_m,1.0
16209,mediterraneo_l,1.0
11358,hawaiian_l,1.0
8198,calabrese_l,1.0
1301,bbq_ckn_s,1.0
8541,ital_veggie_s,1.0
12673,pep_msh_pep_m,1.0
9575,spicy_ital_l,1.0
12109,soppressata_s,1.0
19333,four_cheese_l,1.0
15580,pepperoni_m,1.0
15091,prsc_argla_m,1.0
16268,peppr_salami_l,1.0
4875,big_meat_s,1.0
16823,spin_pesto_s,1.0
13520,sicilian_m,1.0
6882,spicy_ital_l,1.0
9760,pep_msh_pep_m,1.0
16850,spinach_fet_m,1.0
5623,southw_ckn_l,1.0
11126,pepperoni_l,1.0
19439,ital_cpcllo_s,1.0
19772,ckn_alfredo_m,1.0
17349,five_cheese_l,1.0
16196,ckn_alfredo_m,1.0
18393,mexicana_l,1.0
7591,spicy_ital_m,1.0
16406,spin_pesto_s,1.0
4366,four_cheese_l,1.0
728,the_greek_m,1.0
